운행일자,정산사ID,가상카드번호,정산지역코드,카드구분코드,정산사차량ID,교통수단코드,정산사노선ID,승차일시,정산사승차정류장ID,하차일시,정산사하차정류장ID,트랜잭션ID,환승건수,이용자유형코드(시스템),이용자수,이용거리,탑승시간
20240205,03,100035000862,MM101,C,143700862,1,43700862,20240206040000,STOP0014,20240206043000,STOP0019,062,1,03,1,18643,53
20240205,03,100035000863,MM101,C,143700863,1,43700863,20240206050000,STOP0018,20240206053000,STOP0006,063,1,01,1,9190,32
20240206,03,100035000864,MM101,C,143700864,2,43700864,20240206060000,STOP0000,20240206063000,STOP0008,064,2,01,1,21707,12
20240206,03,100035000865,MM101,C,143700865,2,43700865,20240206070000,STOP0003,20240206073000,STOP0000,065,0,02,1,16248,19
20240206,03,100035000866,MM101,C,143700866,2,43700866,20240206080000,STOP0013,20240206083000,STOP0005,066,2,03,1,6773,56
20240206,03,100035000867,MM101,C,143700867,2,43700867,20240206090000,STOP0013,20240206093000,STOP0005,067,1,04,1,13786,8
20240206,03,100035000868,MM101,C,143700868,2,43700868,20240206100000,STOP0002,20240206103000,STOP0011,068,2,02,1,19952,38
20240206,03,100035000869,MM101,C,143700869,1,43700869,20240206110000,STOP0016,20240206113000,STOP0011,069,1,04,1,16037,9
20240206,03,100035000870,MM101,C,143700870,2,43700870,20240206120000,STOP0002,20240206123000,STOP0009,070,2,02,1,2885,37
20240206,03,100035000871,MM101,C,143700871,2,43700871,20240206130000,STOP0015,20240206133000,STOP0005,071,2,02,1,8060,9
20240206,03,100035000872,MM101,C,143700872,2,43700872,20240206140000,STOP0013,20240206143000,STOP0016,072,1,03,1,17331,42
20240206,03,100035000873,MM101,C,143700873,1,43700873,20240206150000,STOP0019,20240206153000,STOP0018,073,2,03,1,8844,38
20240206,03,100035000874,MM101,C,143700874,2,43700874,20240206160000,STOP0012,20240206163000,STOP0017,074,0,04,1,23495,30
20240206,03,100035000875,MM101,C,143700875,2,43700875,20240206170000,STOP0014,20240206173000,STOP0005,075,2,04,1,14450,5
20240206,03,100035000876,MM101,C,143700876,2,43700876,20240206180000,STOP0013,20240206183000,STOP0018,076,2,01,1,10491,8
20240206,03,100035000877,MM101,C,143700877,1,43700877,20240206190000,STOP0018,20240206193000,STOP0009,077,0,03,1,19722,43
20240206,03,100035000878,MM101,C,143700878,2,43700878,20240206200000,STOP0005,20240206203000,STOP0007,078,1,02,1,10268,58
20240206,03,100035000879,MM101,C,143700879,2,43700879,20240206210000,STOP0009,20240206213000,STOP0005,079,0,02,1,21142,30
20240206,03,100035000880,MM101,C,143700880,2,43700880,20240206220000,STOP0014,20240206223000,STOP0006,080,2,01,1,22194,37
20240206,03,100035000881,MM101,C,143700881,1,43700881,20240206230000,STOP0019,20240206233000,STOP0000,081,1,03,1,10139,37
20240206,03,100035000882,MM101,C,143700882,2,43700882,20240207000000,STOP0005,20240207003000,STOP0017,082,2,02,1,7791,12
20240206,03,100035000883,MM101,C,143700883,2,43700883,20240207010000,STOP0009,20240207013000,STOP0019,083,2,01,1,8171,24
20240206,03,100035000884,MM101,C,143700884,2,43700884,20240207020000,STOP0006,20240207023000,STOP0011,084,0,01,1,20115,20
20240206,03,100035000885,MM101,C,143700885,1,43700885,20240207030000,STOP0016,20240207033000,STOP0015,085,0,02,1,18253,25
20240206,03,100035000886,MM101,C,143700886,2,43700886,20240207040000,STOP0017,20240207043000,STOP0009,086,1,02,1,22550,49
20240206,03,100035000887,MM101,C,143700887,2,43700887,20240207050000,STOP0016,20240207053000,STOP0009,087,1,04,1,1093,59
20240207,03,100035000888,MM101,C,143700888,2,43700888,20240207060000,STOP0008,20240207063000,STOP0013,088,1,03,1,3987,30
20240207,03,100035000889,MM101,C,143700889,1,43700889,20240207070000,STOP0009,20240207073000,STOP0019,089,2,04,1,13847,27
20240207,03,100035000890,MM101,C,143700890,1,43700890,20240207080000,STOP0009,20240207083000,STOP0009,090,0,01,1,10967,22
20240207,03,100035000891,MM101,C,143700891,2,43700891,20240207090000,STOP0006,20240207093000,STOP0009,091,0,02,1,17218,35
20240207,03,100035000892,MM101,C,143700892,1,43700892,20240207100000,STOP0015,20240207103000,STOP0010,092,0,04,1,11452,56
20240207,03,100035000893,MM101,C,143700893,1,43700893,20240207110000,STOP0017,20240207113000,STOP0001,093,1,01,1,9627,46
20240207,03,100035000894,MM101,C,143700894,1,43700894,20240207120000,STOP0005,20240207123000,STOP0019,094,0,03,1,5947,16
20240207,03,100035000895,MM101,C,143700895,2,43700895,20240207130000,STOP0019,20240207133000,STOP0007,095,0,02,1,7651,5
20240207,03,100035000896,MM101,C,143700896,2,43700896,20240207140000,STOP0000,20240207143000,STOP0006,096,0,04,1,24363,46
20240207,03,100035000897,MM101,C,143700897,1,43700897,20240207150000,STOP0000,20240207153000,STOP0007,097,1,03,1,24178,13
20240207,03,100035000898,MM101,C,143700898,1,43700898,20240207160000,STOP0011,20240207163000,STOP0000,098,0,04,1,23908,7
20240207,03,100035000899,MM101,C,143700899,1,43700899,20240207170000,STOP0001,20240207173000,STOP0001,099,1,01,1,4144,55
20240207,03,100035000900,MM101,C,143700900,2,43700900,20240207180000,STOP0003,20240207183000,STOP0017,000,0,03,1,20971,30
20240207,03,100035000901,MM101,C,143700901,2,43700901,20240207190000,STOP0016,20240207193000,STOP0014,001,0,04,1,17460,13
20240207,03,100035000902,MM101,C,143700902,1,43700902,20240207200000,STOP0003,20240207203000,STOP0000,002,0,03,1,9959,46
20240207,03,100035000903,MM101,C,143700903,1,43700903,20240207210000,STOP0010,20240207213000,STOP0004,003,1,01,1,23937,55
20240207,03,100035000904,MM101,C,143700904,1,43700904,20240207220000,STOP0003,20240207223000,STOP0001,004,1,03,1,9297,20
20240207,03,100035000905,MM101,C,143700905,1,43700905,20240207230000,STOP0000,20240207233000,STOP0019,005,0,04,1,7694,28
20240207,03,100035000906,MM101,C,143700906,2,43700906,20240208000000,STOP0006,20240208003000,STOP0002,006,2,01,1,16835,54
20240207,03,100035000907,MM101,C,143700907,1,43700907,20240208010000,STOP0017,20240208013000,STOP0018,007,1,02,1,20257,18
20240207,03,100035000908,MM101,C,143700908,2,43700908,20240208020000,STOP0008,20240208023000,STOP0017,008,1,04,1,4346,7
20240207,03,100035000909,MM101,C,143700909,1,43700909,20240208030000,STOP0002,20240208033000,STOP0017,009,0,04,1,24408,38
20240207,03,100035000910,MM101,C,143700910,1,43700910,20240208040000,STOP0007,20240208043000,STOP0013,010,2,01,1,20532,37
20240207,03,100035000911,MM101,C,143700911,1,43700911,20240208050000,STOP0018,20240208053000,STOP0007,011,0,01,1,12340,54
20240208,03,100035000912,MM101,C,143700912,1,43700912,20240208060000,STOP0003,20240208063000,STOP0011,012,1,02,1,1244,28
20240208,03,100035000913,MM101,C,143700913,1,43700913,20240208070000,STOP0017,20240208073000,STOP0009,013,1,04,1,3625,13
20240208,03,100035000914,MM101,C,143700914,2,43700914,20240208080000,STOP0019,20240208083000,STOP0019,014,0,01,1,4849,17
20240208,03,100035000915,MM101,C,143700915,1,43700915,20240208090000,STOP0010,20240208093000,STOP0016,015,0,02,1,10597,6
20240208,03,100035000916,MM101,C,143700916,1,43700916,20240208100000,STOP0013,20240208103000,STOP0010,016,2,02,1,8737,11
20240208,03,100035000917,MM101,C,143700917,1,43700917,20240208110000,STOP0017,20240208113000,STOP0001,017,2,01,1,15024,52
20240208,03,100035000918,MM101,C,143700918,2,43700918,20240208120000,STOP0015,20240208123000,STOP0003,018,1,04,1,13000,25
20240208,03,100035000919,MM101,C,143700919,2,43700919,20240208130000,STOP0002,20240208133000,STOP0000,019,2,03,1,9333,23
20240208,03,100035000920,MM101,C,143700920,2,43700920,20240208140000,STOP0014,20240208143000,STOP0014,020,2,03,1,18276,29
20240208,03,100035000921,MM101,C,143700921,2,43700921,20240208150000,STOP0003,20240208153000,STOP0012,021,1,02,1,22871,51
20240208,03,100035000922,MM101,C,143700922,1,43700922,20240208160000,STOP0004,20240208163000,STOP0007,022,1,03,1,24635,26
20240208,03,100035000923,MM101,C,143700923,1,43700923,20240208170000,STOP0016,20240208173000,STOP0003,023,1,03,1,8310,15
20240208,03,100035000924,MM101,C,143700924,1,43700924,20240208180000,STOP0006,20240208183000,STOP0009,024,1,01,1,3399,37
20240208,03,100035000925,MM101,C,143700925,2,43700925,20240208190000,STOP0015,20240208193000,STOP0018,025,0,02,1,5640,36
20240208,03,100035000926,MM101,C,143700926,1,43700926,20240208200000,STOP0013,20240208203000,STOP0017,026,1,04,1,20344,25
20240208,03,100035000927,MM101,C,143700927,1,43700927,20240208210000,STOP0015,20240208213000,STOP0004,027,1,02,1,11391,43
20240208,03,100035000928,MM101,C,143700928,2,43700928,20240208220000,STOP0006,20240208223000,STOP0018,028,1,01,1,24709,24
20240208,03,100035000929,MM101,C,143700929,2,43700929,20240208230000,STOP0008,20240208233000,STOP0015,029,2,03,1,18853,12
20240208,03,100035000930,MM101,C,143700930,2,43700930,20240209000000,STOP0003,20240209003000,STOP0000,030,1,04,1,11892,46
20240208,03,100035000931,MM101,C,143700931,1,43700931,20240209010000,STOP0010,20240209013000,STOP0011,031,0,02,1,12197,41
20240208,03,100035000932,MM101,C,143700932,1,43700932,20240209020000,STOP0001,20240209023000,STOP0001,032,0,03,1,14050,13
20240208,03,100035000933,MM101,C,143700933,2,43700933,20240209030000,STOP0011,20240209033000,STOP0007,033,1,02,1,4374,29
20240208,03,100035000934,MM101,C,143700934,1,43700934,20240209040000,STOP0011,20240209043000,STOP0017,034,0,04,1,13911,29
20240208,03,100035000935,MM101,C,143700935,2,43700935,20240209050000,STOP0003,20240209053000,STOP0015,035,2,02,1,9847,37
20240209,03,100035000936,MM101,C,143700936,2,43700936,20240209060000,STOP0017,20240209063000,STOP0004,036,1,02,1,15785,6
20240209,03,100035000937,MM101,C,143700937,1,43700937,20240209070000,STOP0006,20240209073000,STOP0012,037,0,02,1,11960,23
20240209,03,100035000938,MM101,C,143700938,2,43700938,20240209080000,STOP0000,20240209083000,STOP0018,038,0,03,1,14535,50
20240209,03,100035000939,MM101,C,143700939,2,43700939,20240209090000,STOP0012,20240209093000,STOP0002,039,1,04,1,9234,24
20240209,03,100035000940,MM101,C,143700940,2,43700940,20240209100000,STOP0005,20240209103000,STOP0007,040,0,04,1,11503,46
20240209,03,100035000941,MM101,C,143700941,1,43700941,20240209110000,STOP0005,20240209113000,STOP0011,041,1,03,1,6122,45
20240209,03,100035000942,MM101,C,143700942,2,43700942,20240209120000,STOP0011,20240209123000,STOP0001,042,0,03,1,10852,46
20240209,03,100035000943,MM101,C,143700943,2,43700943,20240209130000,STOP0007,20240209133000,STOP0010,043,2,03,1,6387,33
20240209,03,100035000944,MM101,C,143700944,2,43700944,20240209140000,STOP0018,20240209143000,STOP0011,044,0,01,1,8631,10
20240209,03,100035000945,MM101,C,143700945,2,43700945,20240209150000,STOP0004,20240209153000,STOP0017,045,0,02,1,8226,21
20240209,03,100035000946,MM101,C,143700946,2,43700946,20240209160000,STOP0017,20240209163000,STOP0012,046,1,02,1,6108,29
20240209,03,100035000947,MM101,C,143700947,2,43700947,20240209170000,STOP0004,20240209173000,STOP0004,047,0,04,1,19608,42
20240209,03,100035000948,MM101,C,143700948,2,43700948,20240209180000,STOP0009,20240209183000,STOP0011,048,1,02,1,3110,8
20240209,03,100035000949,MM101,C,143700949,1,43700949,20240209190000,STOP0000,20240209193000,STOP0001,049,2,01,1,1957,34
20240209,03,100035000950,MM101,C,143700950,1,43700950,20240209200000,STOP0009,20240209203000,STOP0004,050,1,03,1,8146,24
20240209,03,100035000951,MM101,C,143700951,2,43700951,20240209210000,STOP0004,20240209213000,STOP0006,051,1,04,1,1560,7
20240209,03,100035000952,MM101,C,143700952,1,43700952,20240209220000,STOP0011,20240209223000,STOP0011,052,0,04,1,24797,27
20240209,03,100035000953,MM101,C,143700953,1,43700953,20240209230000,STOP0006,20240209233000,STOP0015,053,2,02,1,2312,55
20240209,03,100035000954,MM101,C,143700954,2,43700954,20240210000000,STOP0008,20240210003000,STOP0007,054,1,04,1,19205,22
20240209,03,100035000955,MM101,C,143700955,1,43700955,20240210010000,STOP0011,20240210013000,STOP0008,055,0,03,1,12595,30
20240209,03,100035000956,MM101,C,143700956,2,43700956,20240210020000,STOP0000,20240210023000,STOP0014,056,0,04,1,23030,40
20240209,03,100035000957,MM101,C,143700957,2,43700957,20240210030000,STOP0010,20240210033000,STOP0004,057,1,03,1,22329,12
20240209,03,100035000958,MM101,C,143700958,2,43700958,20240210040000,STOP0014,20240210043000,STOP0012,058,0,01,1,6374,21
20240209,03,100035000959,MM101,C,143700959,2,43700959,20240210050000,STOP0001,20240210053000,STOP0004,059,1,01,1,3651,35
20240210,03,100035000960,MM101,C,143700960,2,43700960,20240210060000,STOP0019,20240210063000,STOP0010,060,1,03,1,11006,41
20240210,03,100035000961,MM101,C,143700961,1,43700961,20240210070000,STOP0006,20240210073000,STOP0009,061,1,02,1,10933,49
20240210,03,100035000962,MM101,C,143700962,2,43700962,20240210080000,STOP0011,20240210083000,STOP0019,062,2,04,1,22085,37
20240210,03,100035000963,MM101,C,143700963,1,43700963,20240210090000,STOP0017,20240210093000,STOP0012,063,1,02,1,17172,31
20240210,03,100035000964,MM101,C,143700964,2,43700964,20240210100000,STOP0002,20240210103000,STOP0008,064,0,04,1,3877,49
20240210,03,100035000965,MM101,C,143700965,2,43700965,20240210110000,STOP0006,20240210113000,STOP0013,065,2,01,1,22966,8
20240210,03,100035000966,MM101,C,143700966,2,43700966,20240210120000,STOP0010,20240210123000,STOP0017,066,0,01,1,22774,26
20240210,03,100035000967,MM101,C,143700967,1,43700967,20240210130000,STOP0017,20240210133000,STOP0014,067,2,01,1,5083,30
20240210,03,100035000968,MM101,C,143700968,2,43700968,20240210140000,STOP0011,20240210143000,STOP0009,068,2,04,1,1745,36
20240210,03,100035000969,MM101,C,143700969,2,43700969,20240210150000,STOP0005,20240210153000,STOP0006,069,2,01,1,9749,28
20240210,03,100035000970,MM101,C,143700970,2,43700970,20240210160000,STOP0004,20240210163000,STOP0007,070,2,01,1,18325,50
20240210,03,100035000971,MM101,C,143700971,2,43700971,20240210170000,STOP0000,20240210173000,STOP0002,071,0,01,1,21407,39
20240210,03,100035000972,MM101,C,143700972,1,43700972,20240210180000,STOP0011,20240210183000,STOP0014,072,1,01,1,19680,41
20240210,03,100035000973,MM101,C,143700973,2,43700973,20240210190000,STOP0010,20240210193000,STOP0015,073,0,02,1,18323,36
20240210,03,100035000974,MM101,C,143700974,1,43700974,20240210200000,STOP0003,20240210203000,STOP0003,074,1,01,1,18994,11
20240210,03,100035000975,MM101,C,143700975,2,43700975,20240210210000,STOP0017,20240210213000,STOP0005,075,0,01,1,23684,37
20240210,03,100035000976,MM101,C,143700976,1,43700976,20240210220000,STOP0003,20240210223000,STOP0000,076,2,02,1,2725,35
20240210,03,100035000977,MM101,C,143700977,1,43700977,20240210230000,STOP0016,20240210233000,STOP0003,077,2,02,1,13213,59
20240210,03,100035000978,MM101,C,143700978,2,43700978,20240211000000,STOP0001,20240211003000,STOP0010,078,1,04,1,10528,16
20240210,03,100035000979,MM101,C,143700979,2,43700979,20240211010000,STOP0001,20240211013000,STOP0011,079,1,03,1,15162,15
20240210,03,100035000980,MM101,C,143700980,1,43700980,20240211020000,STOP0011,20240211023000,STOP0004,080,0,01,1,9853,28
20240210,03,100035000981,MM101,C,143700981,2,43700981,20240211030000,STOP0005,20240211033000,STOP0015,081,1,01,1,8187,12
20240210,03,100035000982,MM101,C,143700982,2,43700982,20240211040000,STOP0009,20240211043000,STOP0012,082,0,01,1,1032,36
20240210,03,100035000983,MM101,C,143700983,2,43700983,20240211050000,STOP0015,20240211053000,STOP0012,083,1,04,1,15893,42
20240211,03,100035000984,MM101,C,143700984,1,43700984,20240211060000,STOP0013,20240211063000,STOP0016,084,1,01,1,15408,26
20240211,03,100035000985,MM101,C,143700985,2,43700985,20240211070000,STOP0006,20240211073000,STOP0006,085,1,03,1,23369,38
20240211,03,100035000986,MM101,C,143700986,2,43700986,20240211080000,STOP0018,20240211083000,STOP0007,086,2,02,1,16160,23
20240211,03,100035000987,MM101,C,143700987,2,43700987,20240211090000,STOP0016,20240211093000,STOP0012,087,2,04,1,4414,56
20240211,03,100035000988,MM101,C,143700988,1,43700988,20240211100000,STOP0008,20240211103000,STOP0015,088,0,02,1,18540,24
20240211,03,100035000989,MM101,C,143700989,2,43700989,20240211110000,STOP0012,20240211113000,STOP0003,089,1,01,1,20510,18
20240211,03,100035000990,MM101,C,143700990,1,43700990,20240211120000,STOP0004,20240211123000,STOP0007,090,0,01,1,13120,37
20240211,03,100035000991,MM101,C,143700991,2,43700991,20240211130000,STOP0004,20240211133000,STOP0015,091,1,01,1,2543,14
20240211,03,100035000992,MM101,C,143700992,1,43700992,20240211140000,STOP0009,20240211143000,STOP0009,092,2,03,1,1271,20
20240211,03,100035000993,MM101,C,143700993,2,43700993,20240211150000,STOP0009,20240211153000,STOP0011,093,2,03,1,6295,8
20240211,03,100035000994,MM101,C,143700994,2,43700994,20240211160000,STOP0006,20240211163000,STOP0011,094,1,04,1,21460,31
20240211,03,100035000995,MM101,C,143700995,1,43700995,20240211170000,STOP0014,20240211173000,STOP0004,095,1,02,1,15963,32
20240211,03,100035000996,MM101,C,143700996,1,43700996,20240211180000,STOP0006,20240211183000,STOP0015,096,2,01,1,12580,47
20240211,03,100035000997,MM101,C,143700997,1,43700997,20240211190000,STOP0014,20240211193000,STOP0000,097,2,01,1,23286,20
20240211,03,100035000998,MM101,C,143700998,2,43700998,20240211200000,STOP0002,20240211203000,STOP0008,098,0,01,1,20093,56
20240211,03,100035000999,MM101,C,143700999,2,43700999,20240211210000,STOP0018,20240211213000,STOP0011,099,2,01,1,22605,37
