셀번호,X좌표,Y좌표,행정동코드,일자,시간대,소계(남녀합계)
C0103,244.87884052936593,149.71444798557732,0103,2023-08-01,18,252
C0101,42.80803640621406,294.1213391807524,0101,2023-08-02,9,153
C0102,312.03630802220846,277.8849039036769,0102,2023-08-02,9,205
C0103,108.45542340469733,230.82696120381425,0103,2023-08-02,9,246
C0101,119.86204061308231,384.8521796484511,0101,2023-08-02,18,188
C0102,5.953295999604147,134.4414293125625,0102,2023-08-02,18,385
C0103,238.07299421522893,470.0826634597809,0103,2023-08-02,18,288
C0101,421.82874062862203,375.8013135941288,0101,2023-08-03,9,493
C0102,214.45336619206617,18.28478428939778,0102,2023-08-03,9,281
C0103,410.83412481940945,215.35645208105603,0103,2023-08-03,9,289
C0101,303.3171899721408,377.0689094498714,0101,2023-08-03,18,194
C0102,261.52566026636794,74.79158773769583,0102,2023-08-03,18,116
C0103,56.42474496318983,484.7858157483719,0103,2023-08-03,18,464
C0101,221.23855096533214,473.3115971131373,0101,2023-08-04,9,215
C0102,203.1336327451318,400.01264526270023,0102,2023-08-04,9,461
C0103,44.88626591338279,41.36713463590003,0103,2023-08-04,9,400
C0101,304.8925500715842,4.6605349097424975,0101,2023-08-04,18,210
C0102,257.5875625048757,487.82345187427,0102,2023-08-04,18,157
C0103,116.23530987612457,264.0343809650374,0103,2023-08-04,18,436
C0101,85.70438455833902,131.63007368149943,0101,2023-08-05,9,248
C0102,498.8890673805069,121.28049405892338,0102,2023-08-05,9,465
C0103,106.03393650393383,191.92966217078705,0103,2023-08-05,9,371
C0101,44.62433381544406,73.85433196869701,0101,2023-08-05,18,250
C0102,212.41363371180555,117.71028403324158,0102,2023-08-05,18,123
C0103,375.77328107140625,268.1692154403634,0103,2023-08-05,18,430
C0101,216.3146595342007,415.4939016069956,0101,2023-08-06,9,472
C0102,443.6939294337163,24.5386916842823,0102,2023-08-06,9,124
C0103,461.6972308944146,69.40502618224393,0103,2023-08-06,9,163
C0101,9.022539197140189,407.5390852042116,0101,2023-08-06,18,415
C0102,292.03538656994255,9.517125462748133,0102,2023-08-06,18,230
C0103,50.77865052374264,269.9527129514491,0103,2023-08-06,18,398
C0101,166.00197021857971,379.58413064899435,0101,2023-08-07,9,309
C0102,232.13835050144428,378.9701067784792,0102,2023-08-07,9,433
C0103,458.31246621852483,344.60026873715736,0103,2023-08-07,9,228
C0101,231.65603977785054,114.99887006698334,0101,2023-08-07,18,194
C0102,229.20416980460456,122.94523952874897,0102,2023-08-07,18,485
C0103,304.95871363190423,316.6229928597333,0103,2023-08-07,18,413
C0101,55.131644235423714,0.7301537743259479,0101,2023-08-08,9,196
C0102,271.1532078641378,465.77668742074246,0102,2023-08-08,9,405
C0103,268.6196194948043,107.33926215731915,0103,2023-08-08,9,363
C0101,350.49149015637795,32.76630208027525,0101,2023-08-08,18,364
C0102,346.82544866052353,106.26411126221002,0102,2023-08-08,18,481
C0103,15.70734812789032,313.6861113864333,0103,2023-08-08,18,164
C0101,365.8646967327539,115.24583157525159,0101,2023-08-09,9,231
C0102,381.01564307032896,204.88310408472532,0102,2023-08-09,9,406
C0103,34.11258110280701,140.09266373633895,0103,2023-08-09,9,255
C0101,479.4091185635909,408.8721320898063,0101,2023-08-09,18,124
C0102,39.188235712105225,256.73001462137825,0102,2023-08-09,18,174
C0103,16.05898825360441,161.15063544458513,0103,2023-08-09,18,170
C0101,63.792646906996545,111.36601048998274,0101,2023-08-10,9,411
C0102,204.44522507391838,234.221226596656,0102,2023-08-10,9,196
C0103,260.0986356831947,185.0003822216563,0103,2023-08-10,9,115
C0101,208.92922970931016,482.21948879847696,0101,2023-08-10,18,274
C0102,33.82043529776774,292.97567022427467,0102,2023-08-10,18,69
C0103,187.71892662730622,273.232904943457,0103,2023-08-10,18,137
C0101,379.90472371134416,488.865555894338,0101,2023-08-11,9,429
C0102,128.4895579855141,395.7876090668382,0102,2023-08-11,9,272
C0103,110.78622492368662,253.92033610888433,0103,2023-08-11,9,301
C0101,201.89925448038454,278.48888331673743,0101,2023-08-11,18,431
C0102,59.775009536872595,27.983886736463848,0102,2023-08-11,18,237
C0103,89.44784605397172,167.7745184776242,0103,2023-08-11,18,493
C0101,252.3424435870918,187.23580409870428,0101,2023-08-12,9,242
C0102,98.4570619491515,246.72383395165465,0102,2023-08-12,9,93
C0103,219.4007879060447,399.0969218877895,0103,2023-08-12,9,360
C0101,470.15756011340073,141.405178575086,0101,2023-08-12,18,190
C0102,165.64932888565238,474.65666462483347,0102,2023-08-12,18,449
C0103,158.48398294165074,197.6423455505844,0103,2023-08-12,18,428
C0101,421.13013765953303,43.04471710692076,0101,2023-08-13,9,453
C0102,265.7780489312703,414.45208844614973,0102,2023-08-13,9,182
C0103,282.30833700993634,244.88942362369104,0103,2023-08-13,9,172
C0101,58.2051970754624,390.0329628409861,0101,2023-08-13,18,482
C0102,63.51742876266348,366.413719851966,0102,2023-08-13,18,285
C0103,132.3231053852887,271.66854362087787,0103,2023-08-13,18,294
C0101,439.7080435264794,236.09183602838786,0101,2023-08-14,9,155
C0102,28.30280403312524,316.3184887231458,0102,2023-08-14,9,52
C0103,338.96578096037626,200.8874438813627,0103,2023-08-14,9,443
C0101,357.98329411783686,152.08058726997464,0101,2023-08-14,18,159
C0102,37.005792918818116,204.80526975187647,0102,2023-08-14,18,147
C0103,482.81439866630654,296.11085641683695,0103,2023-08-14,18,292
C0101,104.1600730649504,416.0967924946942,0101,2023-08-15,9,129
C0102,479.63909178738766,162.65613333719887,0102,2023-08-15,9,181
C0103,454.7589777288177,439.4769840879579,0103,2023-08-15,9,368
C0101,19.69264017962352,424.9349842238952,0101,2023-08-15,18,438
C0102,360.65005947585837,167.14913819975803,0102,2023-08-15,18,445
C0103,319.95752008860416,471.76848912792855,0103,2023-08-15,18,270
C0101,390.04224386836825,214.25037114758732,0101,2023-08-16,9,183
C0102,92.93543772190243,211.97119786644942,0102,2023-08-16,9,340
C0103,395.6506666512415,303.29485724789583,0103,2023-08-16,9,440
C0101,254.90836773611153,190.07171714741494,0101,2023-08-16,18,402
C0102,371.2701890439731,46.877429239980174,0102,2023-08-16,18,346
C0103,474.18688700201704,440.18430310143214,0103,2023-08-16,18,490
C0101,442.1390494248228,255.52806025071294,0101,2023-08-17,9,289
C0102,410.0410857416268,141.6282561004027,0102,2023-08-17,9,274
C0103,424.9568897029926,100.44010595189185,0103,2023-08-17,9,479
C0101,270.54260989282596,421.60551382920187,0101,2023-08-17,18,445
C0102,246.5713917844959,304.2160930307549,0102,2023-08-17,18,267
C0103,209.1061261540495,110.14319402032329,0103,2023-08-17,18,467
C0101,45.49016923169435,294.9895318281077,0101,2023-08-18,9,469
C0102,310.352554670581,18.58306037905266,0102,2023-08-18,9,324
C0103,13.707743452699095,447.7085100264635,0103,2023-08-18,9,165
C0101,56.65860399331923,37.31839687063149,0101,2023-08-18,18,362
C0102,80.92850704571569,403.4594900304533,0102,2023-08-18,18,209
C0103,319.3265944957189,320.3953935534707,0103,2023-08-18,18,375
C0101,429.4369332908715,166.72936918156418,0101,2023-08-19,9,68
C0102,212.71341483597251,494.8380060464067,0102,2023-08-19,9,195
C0103,277.44947130125104,273.45056752343976,0103,2023-08-19,9,336
C0101,89.03224970679702,202.70050409176176,0101,2023-08-19,18,414
C0102,320.6812030961189,494.00838421017164,0102,2023-08-19,18,70
C0103,226.01339011338106,452.79090105244484,0103,2023-08-19,18,119
C0101,362.7655341977237,306.89011859745636,0101,2023-08-20,9,357
C0102,93.60536709604678,187.10614676581727,0102,2023-08-20,9,165
C0103,127.55395317932906,404.23794942984,0103,2023-08-20,9,269
C0101,417.5990604421688,85.54115535224982,0101,2023-08-20,18,374
C0102,154.98467918485602,384.2757314873404,0102,2023-08-20,18,249
C0103,72.80252856110874,191.52944026889028,0103,2023-08-20,18,123
C0101,93.21844397558394,39.45132901960208,0101,2023-08-21,9,493
C0102,437.7997575199153,28.266464319805507,0102,2023-08-21,9,190
C0103,283.0525603615787,281.50194195711987,0103,2023-08-21,9,496
C0101,252.75436150752122,8.618234879964826,0101,2023-08-21,18,288
C0102,23.725594673179806,255.60350632782837,0102,2023-08-21,18,372
C0103,203.98789025287468,236.16338124671876,0103,2023-08-21,18,485
C0101,491.03155766830275,389.5567027178634,0101,2023-08-22,9,364
C0102,252.3677235198859,448.9563265991704,0102,2023-08-22,9,396
C0103,290.58815269653275,328.34866295217785,0103,2023-08-22,9,247
C0101,203.2924400525322,476.6351422715916,0101,2023-08-22,18,404
C0102,494.00361642453964,293.56891602766854,0102,2023-08-22,18,128
C0103,387.4510086627193,161.0693017399737,0103,2023-08-22,18,149
C0101,288.5517507944351,43.3517602291591,0101,2023-08-23,9,139
C0102,479.5434794353386,47.110762316823596,0102,2023-08-23,9,413
C0103,365.7995302234318,430.4194317823733,0103,2023-08-23,9,94
C0101,123.3982347817446,195.93562402752636,0101,2023-08-23,18,99
C0102,418.3801658533932,246.71563275152369,0102,2023-08-23,18,125
C0103,128.1855295185444,233.68892043503382,0103,2023-08-23,18,111
C0101,19.632123077609975,315.4985344846102,0101,2023-08-24,9,488
C0102,390.435672136344,366.9254687527383,0102,2023-08-24,9,61
C0103,432.71999598632436,78.856370251579,0103,2023-08-24,9,102
C0101,390.51379179337863,257.8743902951864,0101,2023-08-24,18,321
C0102,65.40216350641737,49.46280833856387,0102,2023-08-24,18,427
C0103,248.80380413695573,464.7800683660752,0103,2023-08-24,18,322
C0101,416.92038551163546,361.87459582690735,0101,2023-08-25,9,161
C0102,347.3053417615998,46.18136684955332,0102,2023-08-25,9,492
C0103,38.78148875369652,407.93459670496895,0103,2023-08-25,9,106
C0101,462.1418932811726,59.12371752573736,0101,2023-08-25,18,212
C0102,99.3935059676207,386.5837496550101,0102,2023-08-25,18,238
C0103,433.5981721429157,49.569632625735935,0103,2023-08-25,18,431
C0101,190.90115124423463,323.19317655159153,0101,2023-08-26,9,209
C0102,119.50751552088285,300.1714417401916,0102,2023-08-26,9,463
C0103,71.75964772425336,373.6393557110581,0103,2023-08-26,9,426
C0101,499.99124422111953,46.13344984371992,0101,2023-08-26,18,107
C0102,342.6685780190252,388.51941708244135,0102,2023-08-26,18,341
C0103,127.41433465812008,298.0735258000101,0103,2023-08-26,18,166
C0101,315.2372924399871,360.26298808289886,0101,2023-08-27,9,121
C0102,87.23338698521604,462.0717373271372,0102,2023-08-27,9,311
C0103,83.3057878567231,282.61925918594153,0103,2023-08-27,9,71
C0101,456.48479572566254,83.9532374053244,0101,2023-08-27,18,464
C0102,119.3013478654783,300.9252885297585,0102,2023-08-27,18,476
C0103,365.44161973914146,261.2021604670338,0103,2023-08-27,18,201
C0101,133.0450279720945,205.51895880617138,0101,2023-08-28,9,133
C0102,392.5706795953675,184.7804950722836,0102,2023-08-28,9,360
C0103,52.492691682283045,176.63850361797338,0103,2023-08-28,9,373
C0101,379.916080423201,439.829619317992,0101,2023-08-28,18,333
C0102,480.9709411292699,264.6820872471317,0102,2023-08-28,18,62
C0103,131.03900881281632,279.8258572126824,0103,2023-08-28,18,446
C0101,269.6924629322374,384.34707058874903,0101,2023-08-29,9,231
C0102,142.67147916147937,442.9307170348874,0102,2023-08-29,9,397
C0103,445.7464916659337,474.1207628781291,0103,2023-08-29,9,394
C0101,493.7071620732983,392.4556653821491,0101,2023-08-29,18,255
C0102,326.59369110673947,216.12898515209028,0102,2023-08-29,18,275
C0103,382.06877748743267,292.7791326202427,0103,2023-08-29,18,429
C0101,498.5729435033694,124.73068279703159,0101,2023-08-30,9,117
C0102,160.56358277583692,228.92162017076234,0102,2023-08-30,9,338
C0103,169.4732470719298,167.27760262678876,0103,2023-08-30,9,127
C0101,28.33978823499961,19.93054167397823,0101,2023-08-30,18,219
C0102,362.4611310871527,155.45427648177883,0102,2023-08-30,18,357
C0103,40.740578288368525,97.92462061801966,0103,2023-08-30,18,59
C0101,24.10612812502666,473.07360219987186,0101,2023-08-31,9,324
C0102,197.0121848909673,266.3561169263443,0102,2023-08-31,9,305
C0103,56.41005042955777,350.92279000544175,0103,2023-08-31,9,158
C0101,65.32856778957552,76.30006129539385,0101,2023-08-31,18,486
C0102,314.33169241771833,75.96496367641082,0102,2023-08-31,18,96
C0103,335.24190878506994,309.328733692275,0103,2023-08-31,18,106
C0101,108.86850540332298,411.5894744134631,0101,2023-09-01,9,287
C0102,166.28744962626908,369.43382190181404,0102,2023-09-01,9,97
C0103,306.95060510620635,300.0354765767659,0103,2023-09-01,9,463
C0101,323.2313624193744,437.13536989514193,0101,2023-09-01,18,358
C0102,284.3836737849977,200.64224118078812,0102,2023-09-01,18,104
C0103,129.6198472474533,379.79601787592503,0103,2023-09-01,18,394
C0101,139.9919894682689,240.19037922549862,0101,2023-09-02,9,169
C0102,313.82962391077024,42.84452264799893,0102,2023-09-02,9,382
C0103,223.27983844299087,405.92777998412066,0103,2023-09-02,9,109
C0101,233.39899086696698,42.962861277552776,0101,2023-09-02,18,498
C0102,183.09285519746882,244.9614988230226,0102,2023-09-02,18,333
C0103,432.12949162844745,269.39555245356263,0103,2023-09-02,18,83
C0101,208.05779872068337,198.59225230549836,0101,2023-09-03,9,475
C0102,259.4378107001479,237.78804082558585,0102,2023-09-03,9,62
C0103,172.94262852040836,329.3386459529184,0103,2023-09-03,9,319
C0101,285.8820019193574,442.52121239518505,0101,2023-09-03,18,234
C0102,181.94335045903193,198.9619198442743,0102,2023-09-03,18,80
C0103,179.0469651189243,219.68144953434216,0103,2023-09-03,18,439
C0101,400.40611117913073,295.9334511957149,0101,2023-09-04,9,349
C0102,235.33147008611445,239.51320419007905,0102,2023-09-04,9,470
C0103,21.46418535823952,98.65158183090833,0103,2023-09-04,9,187
C0101,93.55531848557658,226.79169784114922,0101,2023-09-04,18,292
C0102,141.6585900637823,10.406665355286338,0102,2023-09-04,18,185
C0103,323.13499112689243,169.11684823173306,0103,2023-09-04,18,263
C0101,388.2634807646065,73.02696539729925,0101,2023-09-05,9,64
C0102,467.42074702303137,460.8282738535057,0102,2023-09-05,9,91
C0103,203.27212425261942,209.96594402395124,0103,2023-09-05,9,482
C0101,265.26055902297986,58.55689413359916,0101,2023-09-05,18,432
C0102,57.43672135900074,65.56536915484784,0102,2023-09-05,18,264
C0103,300.9481327967215,149.88309555453583,0103,2023-09-05,18,401
C0101,81.03671020162473,61.73176031699945,0101,2023-09-06,9,451
C0102,442.9312848045528,265.5391933356095,0102,2023-09-06,9,383
C0103,386.3550485925496,141.56420249582123,0103,2023-09-06,9,201
C0101,219.0194239225713,43.847096090146145,0101,2023-09-06,18,313
C0102,243.68338723737898,423.3933744994788,0102,2023-09-06,18,305
C0103,238.55298848557777,436.63153803051756,0103,2023-09-06,18,73
C0101,395.03596473832175,246.72498983332468,0101,2023-09-07,9,492
C0102,424.2630981457497,76.56729117731082,0102,2023-09-07,9,127
C0103,138.4103565985509,62.137595726117155,0103,2023-09-07,9,65
C0101,314.59896398632543,413.5591554928708,0101,2023-09-07,18,256
C0102,230.66880419092817,485.36013579259486,0102,2023-09-07,18,145
C0103,302.2050176375379,87.64401481316774,0103,2023-09-07,18,318
C0101,95.0580172600482,288.31307854175014,0101,2023-09-08,9,270
C0102,102.35334382389854,242.00883884629675,0102,2023-09-08,9,374
C0103,178.10003065408193,219.38187804089537,0103,2023-09-08,9,142
C0101,70.36143201617378,160.2505145269354,0101,2023-09-08,18,149
C0102,434.458333419577,402.6128797543831,0102,2023-09-08,18,409
C0103,43.9042561401804,246.47561440952208,0103,2023-09-08,18,95
C0101,138.69110106973886,411.71289750563005,0101,2023-09-09,9,150
C0102,426.3538702259325,54.09940932118856,0102,2023-09-09,9,268
C0103,485.0385383642228,383.550671038723,0103,2023-09-09,9,84
C0101,470.1080806158477,235.1513701125868,0101,2023-09-09,18,379
C0102,74.44445703092568,248.45037292053806,0102,2023-09-09,18,134
C0103,429.77147948281714,244.27285281391642,0103,2023-09-09,18,416
C0101,366.15111008714683,123.4763501195939,0101,2023-09-10,9,136
C0102,293.12977619153406,210.87558437879983,0102,2023-09-10,9,153
C0103,80.52620471104859,380.6812464141896,0103,2023-09-10,9,334
C0101,260.1961537082789,94.6547598398399,0101,2023-09-10,18,289
C0102,120.57031813296359,346.35394219133343,0102,2023-09-10,18,367
C0103,88.60607340715687,406.1728605970909,0103,2023-09-10,18,433
C0101,394.0475834463748,407.45590928766387,0101,2023-09-11,9,192
C0102,175.92100934537564,385.5104608095216,0102,2023-09-11,9,311
C0103,239.9727107860183,110.9320407026263,0103,2023-09-11,9,148
C0101,228.85842064017453,252.67257639584966,0101,2023-09-11,18,231
C0102,448.7817877043924,205.58250628813417,0102,2023-09-11,18,382
C0103,481.1739788456506,120.97409546554539,0103,2023-09-11,18,178
C0101,5.558145371046042,424.9105090606127,0101,2023-09-12,9,164
C0102,341.06597373645934,203.82482709606043,0102,2023-09-12,9,479
C0103,271.87734259715177,416.00078554832817,0103,2023-09-12,9,477
C0101,51.26294335545989,433.99835862050196,0101,2023-09-12,18,448
C0102,308.6749081081582,16.139276067998367,0102,2023-09-12,18,330
C0103,22.767106856844133,474.279286292721,0103,2023-09-12,18,98
C0101,213.25895133334228,357.80781542892544,0101,2023-09-13,9,466
C0102,396.5859832877702,241.0176936566582,0102,2023-09-13,9,50
C0103,461.8013348813393,260.4487456275952,0103,2023-09-13,9,498
C0101,314.73334568015827,260.2692363198089,0101,2023-09-13,18,404
C0102,474.1220944342508,247.79961106268732,0102,2023-09-13,18,452
C0103,18.038815067434488,328.7094226245591,0103,2023-09-13,18,451
C0101,455.8307896170727,449.63766474313695,0101,2023-09-14,9,421
C0102,236.0485829848402,405.25671731161975,0102,2023-09-14,9,268
C0103,167.5079425531019,468.5807125782722,0103,2023-09-14,9,233
C0101,37.19891365655986,385.96197630642814,0101,2023-09-14,18,162
C0102,202.36212775612478,177.88868428167004,0102,2023-09-14,18,382
C0103,490.2211170930195,285.8383265366079,0103,2023-09-14,18,194
C0101,495.9572212993954,171.79049417173476,0101,2023-09-15,9,318
C0102,105.88134905433394,215.18205816975177,0102,2023-09-15,9,236
C0103,31.00267145180774,0.2789259664935373,0103,2023-09-15,9,300
C0101,373.0119622964119,218.53258323102705,0101,2023-09-15,18,253
C0102,259.00269958171003,222.80794778276086,0102,2023-09-15,18,344
C0103,387.8020238748386,401.89314530922263,0103,2023-09-15,18,287
C0101,419.0290218562353,106.21495403480819,0101,2023-09-16,9,343
C0102,415.5028481017857,470.9395099386476,0102,2023-09-16,9,256
C0103,271.4916912020571,246.49998900085419,0103,2023-09-16,9,396
C0101,495.8471568012704,212.9660991756623,0101,2023-09-16,18,394
C0102,82.54983911741675,417.15340054347274,0102,2023-09-16,18,353
C0103,72.5378859976406,161.7546483690258,0103,2023-09-16,18,369
C0101,276.6116961150068,365.7327801634381,0101,2023-09-17,9,96
C0102,77.86568491495699,108.37533528357307,0102,2023-09-17,9,401
C0103,372.0612572125228,58.05618638704285,0103,2023-09-17,9,206
C0101,272.996077195835,169.67727356280776,0101,2023-09-17,18,274
C0102,398.16810706344063,27.70790537289519,0102,2023-09-17,18,292
C0103,323.0163741574943,253.60878783669898,0103,2023-09-17,18,399
C0101,436.1863487393009,101.12321901680649,0101,2023-09-18,9,205
C0102,93.88727038077327,495.2230486115005,0102,2023-09-18,9,410
C0103,16.382384944905347,276.59862958902534,0103,2023-09-18,9,166
C0101,203.98753323668583,73.97333508728066,0101,2023-09-18,18,125
C0102,96.91272589527006,30.490254363244095,0102,2023-09-18,18,141
C0103,359.652943053333,226.7302663730853,0103,2023-09-18,18,53
C0101,22.796092589061125,469.48490944193577,0101,2023-09-19,9,341
C0102,132.136566016747,219.3475735600493,0102,2023-09-19,9,349
C0103,244.63334145281652,284.9639073854321,0103,2023-09-19,9,291
C0101,294.95014136707607,489.3630745224316,0101,2023-09-19,18,435
C0102,363.40454464836296,494.25859913540455,0102,2023-09-19,18,64
C0103,339.22459423154476,368.9492860323233,0103,2023-09-19,18,297
C0101,377.3735172844985,12.21481416814546,0101,2023-09-20,9,336
C0102,113.86119301454467,135.74724543820903,0102,2023-09-20,9,107
C0103,452.6840946476613,361.30161173621775,0103,2023-09-20,9,213
C0101,213.17751654053995,121.56077256454128,0101,2023-09-20,18,114
C0102,414.93182328540485,458.8984930097778,0102,2023-09-20,18,351
C0103,208.28539098875527,476.4184926265815,0103,2023-09-20,18,123
C0101,328.5447213457945,434.048434171467,0101,2023-09-21,9,341
C0102,104.8511831182849,345.6518644895171,0102,2023-09-21,9,210
C0103,68.71316743873452,419.9509483631301,0103,2023-09-21,9,274
C0101,152.4533175134017,249.3557598594841,0101,2023-09-21,18,389
C0102,399.5969498096875,467.45515988621275,0102,2023-09-21,18,400
C0103,394.9959091926322,97.23354054714167,0103,2023-09-21,18,208
C0101,451.770069593282,343.12500509997824,0101,2023-09-22,9,281
C0102,369.9144608049654,362.02883563414036,0102,2023-09-22,9,118
C0103,371.1487284585442,172.4387087123404,0103,2023-09-22,9,53
C0101,413.2850284050286,173.56445477054112,0101,2023-09-22,18,382
C0102,103.97883329052188,443.9399607464594,0102,2023-09-22,18,461
C0103,230.19358452247485,439.87195296999346,0103,2023-09-22,18,329
C0101,68.00282178907385,405.29230293048755,0101,2023-09-23,9,94
C0102,21.262130759015673,486.30634283926895,0102,2023-09-23,9,270
C0103,389.03337137442117,107.37791192728862,0103,2023-09-23,9,304
C0101,467.6727793278901,400.23280004825904,0101,2023-09-23,18,465
C0102,63.58521657103755,93.19066661668646,0102,2023-09-23,18,284
C0103,456.90288523149593,107.50906894721007,0103,2023-09-23,18,389
C0101,230.41391761180003,77.39697984122628,0101,2023-09-24,9,135
C0102,321.2645650173621,9.277444204679963,0102,2023-09-24,9,265
C0103,321.4635958471484,319.87496384286703,0103,2023-09-24,9,270
C0101,447.70113129710654,67.40950876002726,0101,2023-09-24,18,254
C0102,25.65591522686167,247.91557998732793,0102,2023-09-24,18,226
C0103,133.34459312184254,480.8138533268432,0103,2023-09-24,18,289
C0101,126.86361999157481,135.08091436656395,0101,2023-09-25,9,480
C0102,461.4118379143825,268.0698730024298,0102,2023-09-25,9,414
C0103,9.526993473282175,177.71744127793016,0103,2023-09-25,9,129
C0101,255.50902366732768,341.2858946343899,0101,2023-09-25,18,150
C0102,196.21814270400617,268.67999036296163,0102,2023-09-25,18,467
C0103,123.07350423658315,97.98394913188014,0103,2023-09-25,18,391
C0101,402.8174734135908,18.511811920417564,0101,2023-09-26,9,466
C0102,6.178372731135251,277.6923967279534,0102,2023-09-26,9,117
C0103,300.04286590368423,265.5153471847519,0103,2023-09-26,9,334
C0101,264.51456170923205,96.96890075798132,0101,2023-09-26,18,236
C0102,413.12136241807843,490.38650185313793,0102,2023-09-26,18,245
C0103,187.1777691591947,395.89135827958563,0103,2023-09-26,18,293
C0101,96.53596554209759,160.38678304791765,0101,2023-09-27,9,378
C0102,93.1470863089679,56.05778891829111,0102,2023-09-27,9,472
C0103,273.1768478222617,293.70866834137917,0103,2023-09-27,9,288
C0101,82.23911452045651,360.57236364428337,0101,2023-09-27,18,318
C0102,121.14056396636846,474.05127547344955,0102,2023-09-27,18,320
C0103,8.655739550458453,283.9225966587081,0103,2023-09-27,18,152
C0101,101.42393655335601,314.28691267370647,0101,2023-09-28,9,256
C0102,214.04218209490094,89.75720039400636,0102,2023-09-28,9,153
C0103,214.405678538707,68.26016936169805,0103,2023-09-28,9,437
C0101,99.46580840890151,408.05093639155416,0101,2023-09-28,18,202
C0102,364.67704179725524,83.40969908194673,0102,2023-09-28,18,408
C0103,12.87230300651454,113.33589806722038,0103,2023-09-28,18,87
C0101,240.0886829983556,199.94159843210025,0101,2023-09-29,9,282
C0102,396.1228225959762,39.093341373932276,0102,2023-09-29,9,487
C0103,79.466191266649,13.299525937428225,0103,2023-09-29,9,420
C0101,264.7085744131452,38.36901766260459,0101,2023-09-29,18,112
C0102,29.933973655063507,59.08075214796704,0102,2023-09-29,18,88
C0103,9.679062454054922,484.81305009703124,0103,2023-09-29,18,351
C0101,190.39313175727628,168.29368051186023,0101,2023-09-30,9,325
C0102,258.9308973083153,210.00669448191695,0102,2023-09-30,9,263
C0103,243.16294040715536,169.86695037464312,0103,2023-09-30,9,84
C0101,13.657632557630528,335.90026703852385,0101,2023-09-30,18,194
C0102,308.63598978261894,334.4101886861006,0102,2023-09-30,18,475
C0103,236.5423698344007,440.8852171511209,0103,2023-09-30,18,473
C0101,221.97162342892412,238.80701373078082,0101,2023-10-01,9,277
C0102,107.95069969280935,108.67806127855168,0102,2023-10-01,9,334
C0103,254.915922109807,34.304908860146924,0103,2023-10-01,9,325
C0101,396.7060767904708,231.86671366311978,0101,2023-10-01,18,156
C0102,13.310966774558175,30.37070918114465,0102,2023-10-01,18,112
C0103,478.3592241701464,320.55191891079176,0103,2023-10-01,18,463
C0101,92.4725542708733,184.04310372626148,0101,2023-10-02,9,393
C0102,392.5781604107188,268.5448425628826,0102,2023-10-02,9,187
C0103,389.82827430734847,180.25530510749988,0103,2023-10-02,9,108
C0101,214.58118736473858,208.68703419062194,0101,2023-10-02,18,441
C0102,244.5492190112437,295.9028768522067,0102,2023-10-02,18,176
C0103,228.87777239869357,465.0681186069909,0103,2023-10-02,18,452
C0101,196.83416768344009,162.2863472708579,0101,2023-10-03,9,168
C0102,10.576002349932113,424.57197030692816,0102,2023-10-03,9,182
C0103,39.61686888131716,167.16567629363445,0103,2023-10-03,9,317
C0101,372.2183670966108,466.29358783544905,0101,2023-10-03,18,162
C0102,408.3548919644219,159.99916487862637,0102,2023-10-03,18,219
C0103,123.51844821730445,461.9900956606848,0103,2023-10-03,18,255
C0101,59.37228729493987,475.97722782235326,0101,2023-10-04,9,463
C0102,355.78885626315514,386.99682832501765,0102,2023-10-04,9,416
C0103,169.6734034510236,147.9432537035561,0103,2023-10-04,9,331
C0101,90.80662421037732,373.1800425980519,0101,2023-10-04,18,221
C0102,237.5219185030099,442.90497915985844,0102,2023-10-04,18,389
C0103,77.92693929127242,109.40913433689315,0103,2023-10-04,18,445
C0101,205.3201128305633,59.40722980881685,0101,2023-10-05,9,410
C0102,368.79782766825264,360.67517939796585,0102,2023-10-05,9,360
C0103,235.10515700903446,421.6081109336676,0103,2023-10-05,9,348
C0101,496.8058880933047,407.7191090545895,0101,2023-10-05,18,322
C0102,361.12940789153095,61.65140125874552,0102,2023-10-05,18,174
C0103,152.78610782902464,209.45714777243046,0103,2023-10-05,18,424
C0101,231.38014231014247,165.65526448935492,0101,2023-10-06,9,128
C0102,99.68192394417663,401.7332272161313,0102,2023-10-06,9,98
C0103,326.13506611585734,471.42074548304964,0103,2023-10-06,9,371
C0101,201.11011302405763,393.1030752131859,0101,2023-10-06,18,419
C0102,288.2145962315585,143.15054141248652,0102,2023-10-06,18,255
C0103,464.24549667706395,56.09922689622876,0103,2023-10-06,18,488
C0101,419.7107408318251,38.843359880101346,0101,2023-10-07,9,116
C0102,312.083021406735,83.29112222366575,0102,2023-10-07,9,467
C0103,408.6312179039689,257.89092038175374,0103,2023-10-07,9,154
C0101,399.21369239586693,394.16909449459325,0101,2023-10-07,18,76
C0102,241.02997342507348,365.5548332471314,0102,2023-10-07,18,95
C0103,159.05329840738304,336.6111912804956,0103,2023-10-07,18,68
C0101,115.30286276235158,225.2056898356588,0101,2023-10-08,9,325
C0102,413.37588928651985,278.99827383135295,0102,2023-10-08,9,469
C0103,288.3581654322531,443.5030086514766,0103,2023-10-08,9,70
C0101,44.14836719148413,232.7886902489257,0101,2023-10-08,18,438
C0102,95.42682678572034,41.60987854392001,0102,2023-10-08,18,170
C0103,305.3219026726538,397.18516042826514,0103,2023-10-08,18,181
C0101,456.23818476286914,211.47806739408986,0101,2023-10-09,9,147
C0102,76.62627392460148,97.42064191319288,0102,2023-10-09,9,240
