구매일자,시군구,업종명_중분류,업종명_소분류,메뉴명_소분류,판매수량,단가,광역시도,행정동코드,결제금액
2023-03-01 16:00:00,성동구,한식,스테이크,불고기,9,24332,서울특별시,0104,218988
2023-05-18 09:00:00,성동구,분식,고기구이,불고기,7,23291,서울특별시,0104,163037
2023-05-09 13:00:00,마포구,분식,스테이크,필렛스테이크,5,13158,서울특별시,0105,65790
2023-09-06 08:00:00,강남구,일식,고기구이,필렛스테이크,6,23335,서울특별시,0101,140010
2023-04-09 18:00:00,영등포구,양식,떡볶이,연어초밥,9,27960,서울특별시,0103,251640
2023-02-12 14:00:00,종로구,한식,국수,불고기,7,25417,서울특별시,0102,177919
2022-11-08 20:00:00,마포구,한식,고기구이,연어초밥,3,23330,서울특별시,0105,69990
2023-03-13 09:00:00,종로구,중식,국수,떡볶이,1,24162,서울특별시,0102,24162
2023-08-28 19:00:00,강남구,양식,고기구이,냉면,6,25117,서울특별시,0101,150702
2022-11-04 14:00:00,영등포구,한식,고기구이,연어초밥,2,12227,서울특별시,0103,24454
2023-09-23 05:00:00,마포구,한식,초밥,연어초밥,1,23024,서울특별시,0105,23024
2023-05-17 14:00:00,마포구,양식,국수,냉면,9,9985,서울특별시,0105,89865
2022-12-22 01:00:00,강남구,양식,국수,연어초밥,5,13961,서울특별시,0101,69805
2023-02-19 00:00:00,종로구,양식,떡볶이,연어초밥,6,28363,서울특별시,0102,170178
2023-05-21 16:00:00,강남구,양식,고기구이,연어초밥,2,12075,서울특별시,0101,24150
2023-02-23 22:00:00,종로구,분식,국수,필렛스테이크,1,26090,서울특별시,0102,26090
2022-12-10 12:00:00,영등포구,양식,고기구이,연어초밥,1,15562,서울특별시,0103,15562
2023-07-01 10:00:00,종로구,일식,초밥,불고기,4,10246,서울특별시,0102,40984
2023-07-03 17:00:00,강남구,분식,국수,불고기,1,7425,서울특별시,0101,7425
2022-12-14 06:00:00,영등포구,중식,고기구이,연어초밥,4,18705,서울특별시,0103,74820
2023-02-11 09:00:00,강남구,한식,고기구이,떡볶이,3,16282,서울특별시,0101,48846
2023-01-28 18:00:00,종로구,양식,떡볶이,불고기,5,17783,서울특별시,0102,88915
2023-06-29 01:00:00,강남구,중식,고기구이,불고기,6,6078,서울특별시,0101,36468
2023-07-24 20:00:00,강남구,분식,스테이크,필렛스테이크,3,11703,서울특별시,0101,35109
2023-07-23 15:00:00,영등포구,일식,떡볶이,연어초밥,5,5098,서울특별시,0103,25490
2023-10-08 17:00:00,마포구,분식,초밥,냉면,1,12562,서울특별시,0105,12562
2023-08-07 19:00:00,성동구,한식,국수,냉면,3,28287,서울특별시,0104,84861
2023-02-25 17:00:00,강남구,양식,스테이크,필렛스테이크,9,8807,서울특별시,0101,79263
2022-12-10 05:00:00,강남구,일식,떡볶이,연어초밥,9,22233,서울특별시,0101,200097
2023-06-12 18:00:00,종로구,일식,고기구이,필렛스테이크,5,5144,서울특별시,0102,25720
2023-09-30 11:00:00,성동구,중식,떡볶이,냉면,9,19046,서울특별시,0104,171414
2023-10-21 23:00:00,성동구,분식,떡볶이,연어초밥,5,28023,서울특별시,0104,140115
2023-01-23 19:00:00,마포구,중식,고기구이,떡볶이,2,13527,서울특별시,0105,27054
2023-01-26 01:00:00,종로구,분식,고기구이,냉면,8,9929,서울특별시,0102,79432
2022-11-14 14:00:00,강남구,일식,스테이크,냉면,4,19263,서울특별시,0101,77052
2022-12-22 10:00:00,강남구,한식,고기구이,불고기,6,11973,서울특별시,0101,71838
2023-05-21 23:00:00,강남구,분식,스테이크,필렛스테이크,6,27289,서울특별시,0101,163734
2023-05-19 01:00:00,강남구,한식,고기구이,불고기,3,26224,서울특별시,0101,78672
2023-03-16 00:00:00,마포구,중식,스테이크,냉면,7,21309,서울특별시,0105,149163
2023-02-21 20:00:00,종로구,분식,국수,필렛스테이크,5,20975,서울특별시,0102,104875
2023-08-30 01:00:00,마포구,분식,고기구이,불고기,4,20062,서울특별시,0105,80248
2023-04-17 11:00:00,영등포구,분식,고기구이,떡볶이,3,23382,서울특별시,0103,70146
2023-08-22 05:00:00,영등포구,일식,고기구이,연어초밥,7,16505,서울특별시,0103,115535
2023-10-17 15:00:00,영등포구,양식,초밥,냉면,3,29243,서울특별시,0103,87729
2023-02-24 10:00:00,마포구,중식,고기구이,연어초밥,2,13642,서울특별시,0105,27284
2023-01-13 19:00:00,강남구,양식,떡볶이,필렛스테이크,8,5223,서울특별시,0101,41784
2023-10-13 21:00:00,강남구,일식,스테이크,연어초밥,3,22463,서울특별시,0101,67389
2023-06-20 02:00:00,영등포구,한식,국수,떡볶이,6,21555,서울특별시,0103,129330
2023-02-14 21:00:00,종로구,일식,떡볶이,떡볶이,7,29524,서울특별시,0102,206668
2023-06-15 09:00:00,영등포구,일식,스테이크,냉면,8,14883,서울특별시,0103,119064
2023-05-07 12:00:00,성동구,중식,스테이크,필렛스테이크,6,15618,서울특별시,0104,93708
2023-09-26 15:00:00,영등포구,중식,고기구이,냉면,7,19050,서울특별시,0103,133350
2023-02-02 04:00:00,종로구,일식,스테이크,떡볶이,8,14805,서울특별시,0102,118440
2023-10-27 21:00:00,종로구,한식,초밥,냉면,9,24621,서울특별시,0102,221589
2023-10-07 18:00:00,성동구,한식,떡볶이,냉면,1,15702,서울특별시,0104,15702
2023-01-05 18:00:00,종로구,양식,초밥,필렛스테이크,7,24590,서울특별시,0102,172130
2022-12-30 22:00:00,영등포구,중식,스테이크,필렛스테이크,2,15638,서울특별시,0103,31276
2023-05-14 02:00:00,영등포구,양식,국수,불고기,9,10627,서울특별시,0103,95643
2022-11-17 08:00:00,성동구,일식,고기구이,연어초밥,1,29765,서울특별시,0104,29765
2023-02-17 18:00:00,성동구,일식,고기구이,냉면,3,18162,서울특별시,0104,54486
2023-04-08 09:00:00,영등포구,일식,떡볶이,필렛스테이크,2,22669,서울특별시,0103,45338
2023-10-19 21:00:00,종로구,일식,스테이크,연어초밥,6,19781,서울특별시,0102,118686
2023-10-28 06:00:00,종로구,분식,국수,떡볶이,1,13979,서울특별시,0102,13979
2022-12-26 04:00:00,영등포구,분식,스테이크,떡볶이,1,29303,서울특별시,0103,29303
2023-09-21 14:00:00,종로구,중식,고기구이,필렛스테이크,5,14287,서울특별시,0102,71435
2022-12-04 02:00:00,성동구,양식,고기구이,필렛스테이크,9,29827,서울특별시,0104,268443
2023-07-31 12:00:00,종로구,분식,초밥,떡볶이,5,15769,서울특별시,0102,78845
2023-09-04 20:00:00,성동구,한식,스테이크,불고기,5,5566,서울특별시,0104,27830
2023-09-21 06:00:00,성동구,양식,떡볶이,필렛스테이크,6,5917,서울특별시,0104,35502
2023-01-21 08:00:00,마포구,일식,스테이크,필렛스테이크,5,29341,서울특별시,0105,146705
2023-09-22 06:00:00,강남구,분식,국수,불고기,4,18195,서울특별시,0101,72780
2022-12-13 05:00:00,성동구,일식,떡볶이,떡볶이,6,14690,서울특별시,0104,88140
2023-05-08 21:00:00,강남구,분식,초밥,필렛스테이크,1,25284,서울특별시,0101,25284
2023-04-20 22:00:00,종로구,한식,떡볶이,냉면,3,20428,서울특별시,0102,61284
2023-02-24 00:00:00,강남구,한식,고기구이,연어초밥,7,21514,서울특별시,0101,150598
2022-11-09 01:00:00,강남구,분식,고기구이,연어초밥,4,22136,서울특별시,0101,88544
2023-08-09 01:00:00,강남구,일식,고기구이,떡볶이,1,9960,서울특별시,0101,9960
2023-03-03 03:00:00,강남구,일식,떡볶이,떡볶이,2,7206,서울특별시,0101,14412
2023-06-29 20:00:00,마포구,한식,고기구이,떡볶이,8,23200,서울특별시,0105,185600
2023-03-30 08:00:00,강남구,중식,떡볶이,필렛스테이크,3,5545,서울특별시,0101,16635
2023-03-17 00:00:00,종로구,분식,스테이크,불고기,1,22986,서울특별시,0102,22986
2023-09-19 15:00:00,성동구,중식,고기구이,떡볶이,7,8248,서울특별시,0104,57736
2022-12-05 09:00:00,마포구,일식,떡볶이,불고기,5,11563,서울특별시,0105,57815
2023-07-27 03:00:00,마포구,중식,고기구이,불고기,5,22693,서울특별시,0105,113465
2023-07-30 20:00:00,강남구,중식,고기구이,불고기,9,20571,서울특별시,0101,185139
2023-03-19 07:00:00,마포구,한식,초밥,떡볶이,3,24538,서울특별시,0105,73614
2023-02-04 13:00:00,성동구,분식,국수,연어초밥,6,20273,서울특별시,0104,121638
2022-11-02 22:00:00,강남구,분식,국수,냉면,7,6196,서울특별시,0101,43372
2023-10-08 00:00:00,영등포구,한식,고기구이,불고기,6,25994,서울특별시,0103,155964
2023-10-12 00:00:00,마포구,중식,스테이크,연어초밥,2,10393,서울특별시,0105,20786
2023-01-27 17:00:00,종로구,일식,고기구이,필렛스테이크,7,8401,서울특별시,0102,58807
2022-11-12 14:00:00,강남구,중식,국수,떡볶이,7,26963,서울특별시,0101,188741
2022-12-15 16:00:00,마포구,양식,초밥,연어초밥,2,9870,서울특별시,0105,19740
2022-11-25 14:00:00,마포구,중식,초밥,필렛스테이크,2,18401,서울특별시,0105,36802
2023-08-30 13:00:00,마포구,한식,스테이크,떡볶이,7,17149,서울특별시,0105,120043
2023-09-21 16:00:00,마포구,중식,국수,떡볶이,2,24237,서울특별시,0105,48474
2022-12-26 19:00:00,마포구,일식,스테이크,냉면,8,6103,서울특별시,0105,48824
2023-07-30 20:00:00,영등포구,한식,스테이크,떡볶이,1,7667,서울특별시,0103,7667
2023-01-05 06:00:00,강남구,분식,국수,연어초밥,9,15389,서울특별시,0101,138501
2023-03-14 16:00:00,성동구,한식,국수,떡볶이,7,16831,서울특별시,0104,117817
2023-06-07 04:00:00,종로구,한식,초밥,불고기,4,24705,서울특별시,0102,98820
2023-07-21 02:00:00,영등포구,일식,초밥,불고기,3,20143,서울특별시,0103,60429
2023-09-15 09:00:00,성동구,일식,고기구이,떡볶이,4,8717,서울특별시,0104,34868
2022-11-17 07:00:00,마포구,중식,초밥,필렛스테이크,7,29472,서울특별시,0105,206304
2023-01-11 12:00:00,종로구,중식,고기구이,불고기,7,16498,서울특별시,0102,115486
2023-02-11 02:00:00,종로구,한식,초밥,떡볶이,2,29114,서울특별시,0102,58228
2023-02-21 23:00:00,성동구,양식,떡볶이,불고기,5,29744,서울특별시,0104,148720
2023-10-30 07:00:00,강남구,중식,초밥,필렛스테이크,9,6291,서울특별시,0101,56619
2023-08-11 00:00:00,영등포구,한식,스테이크,냉면,3,17648,서울특별시,0103,52944
2023-02-25 15:00:00,성동구,중식,국수,불고기,7,15550,서울특별시,0104,108850
2023-10-20 18:00:00,영등포구,분식,떡볶이,떡볶이,2,17458,서울특별시,0103,34916
2023-05-01 18:00:00,종로구,중식,떡볶이,떡볶이,8,12748,서울특별시,0102,101984
2023-05-02 06:00:00,마포구,분식,떡볶이,불고기,2,18969,서울특별시,0105,37938
2023-04-07 21:00:00,종로구,중식,스테이크,불고기,3,17304,서울특별시,0102,51912
2022-12-23 09:00:00,성동구,한식,스테이크,필렛스테이크,5,9650,서울특별시,0104,48250
2023-10-07 03:00:00,영등포구,중식,초밥,불고기,4,12212,서울특별시,0103,48848
2022-11-06 01:00:00,강남구,중식,떡볶이,필렛스테이크,2,8679,서울특별시,0101,17358
2023-01-03 10:00:00,영등포구,한식,떡볶이,떡볶이,6,26090,서울특별시,0103,156540
2023-01-23 14:00:00,강남구,일식,초밥,필렛스테이크,1,21933,서울특별시,0101,21933
2023-02-10 16:00:00,마포구,중식,고기구이,냉면,9,14688,서울특별시,0105,132192
2022-12-18 23:00:00,성동구,양식,고기구이,불고기,1,14894,서울특별시,0104,14894
2022-11-07 12:00:00,종로구,일식,국수,필렛스테이크,4,6977,서울특별시,0102,27908
2023-07-05 16:00:00,영등포구,일식,고기구이,불고기,9,12247,서울특별시,0103,110223
2023-10-19 20:00:00,성동구,일식,국수,연어초밥,2,28110,서울특별시,0104,56220
2022-12-15 08:00:00,종로구,한식,고기구이,연어초밥,1,5784,서울특별시,0102,5784
2023-02-16 22:00:00,종로구,양식,떡볶이,필렛스테이크,7,8653,서울특별시,0102,60571
2023-05-04 07:00:00,영등포구,한식,고기구이,냉면,1,26151,서울특별시,0103,26151
2023-10-04 15:00:00,종로구,양식,스테이크,필렛스테이크,9,18008,서울특별시,0102,162072
2023-07-11 17:00:00,성동구,분식,국수,필렛스테이크,5,5808,서울특별시,0104,29040
2023-08-06 22:00:00,강남구,양식,고기구이,냉면,8,17244,서울특별시,0101,137952
2023-05-31 13:00:00,마포구,일식,스테이크,냉면,3,23749,서울특별시,0105,71247
2023-04-01 19:00:00,종로구,중식,떡볶이,불고기,2,13626,서울특별시,0102,27252
2023-01-12 17:00:00,영등포구,분식,스테이크,연어초밥,9,14549,서울특별시,0103,130941
2023-09-11 15:00:00,강남구,중식,떡볶이,냉면,7,20782,서울특별시,0101,145474
2023-08-20 17:00:00,종로구,일식,초밥,불고기,9,19967,서울특별시,0102,179703
2022-11-10 03:00:00,성동구,양식,스테이크,연어초밥,3,27572,서울특별시,0104,82716
2023-07-19 10:00:00,종로구,분식,고기구이,연어초밥,4,11191,서울특별시,0102,44764
2022-12-01 17:00:00,강남구,분식,떡볶이,불고기,6,11901,서울특별시,0101,71406
2023-07-28 00:00:00,영등포구,한식,스테이크,불고기,5,8884,서울특별시,0103,44420
2023-08-28 16:00:00,강남구,분식,국수,불고기,3,21623,서울특별시,0101,64869
2022-12-18 17:00:00,종로구,한식,국수,필렛스테이크,4,18334,서울특별시,0102,73336
2023-04-07 22:00:00,영등포구,일식,스테이크,냉면,6,13673,서울특별시,0103,82038
2022-12-16 01:00:00,영등포구,분식,고기구이,불고기,1,22390,서울특별시,0103,22390
2023-05-26 12:00:00,성동구,양식,떡볶이,불고기,4,14417,서울특별시,0104,57668
2023-10-04 16:00:00,성동구,분식,국수,떡볶이,3,9887,서울특별시,0104,29661
2022-11-30 10:00:00,마포구,중식,고기구이,냉면,1,18496,서울특별시,0105,18496
2023-03-25 17:00:00,강남구,중식,국수,필렛스테이크,2,15908,서울특별시,0101,31816
2023-10-21 06:00:00,종로구,중식,떡볶이,연어초밥,5,15134,서울특별시,0102,75670
2023-02-18 13:00:00,강남구,중식,국수,불고기,1,16116,서울특별시,0101,16116
2022-12-19 03:00:00,강남구,양식,초밥,냉면,4,27855,서울특별시,0101,111420
2023-04-27 20:00:00,종로구,일식,떡볶이,불고기,6,10399,서울특별시,0102,62394
2023-05-05 01:00:00,영등포구,양식,고기구이,필렛스테이크,8,11895,서울특별시,0103,95160
2023-06-30 07:00:00,마포구,일식,스테이크,냉면,1,19126,서울특별시,0105,19126
2023-02-23 05:00:00,성동구,중식,국수,연어초밥,4,6167,서울특별시,0104,24668
2023-10-14 21:00:00,성동구,한식,스테이크,불고기,1,8648,서울특별시,0104,8648
2023-05-09 16:00:00,성동구,일식,고기구이,떡볶이,4,19158,서울특별시,0104,76632
2023-02-13 06:00:00,강남구,분식,고기구이,냉면,5,17743,서울특별시,0101,88715
2023-10-16 14:00:00,마포구,분식,스테이크,연어초밥,8,21320,서울특별시,0105,170560
2023-10-03 16:00:00,마포구,중식,떡볶이,떡볶이,4,7835,서울특별시,0105,31340
2023-05-01 17:00:00,강남구,일식,떡볶이,필렛스테이크,9,26346,서울특별시,0101,237114
2022-11-10 01:00:00,영등포구,양식,스테이크,필렛스테이크,2,17138,서울특별시,0103,34276
2023-06-06 07:00:00,마포구,양식,초밥,떡볶이,1,8875,서울특별시,0105,8875
2023-05-22 02:00:00,영등포구,한식,고기구이,불고기,1,12789,서울특별시,0103,12789
2022-12-24 22:00:00,마포구,일식,국수,떡볶이,4,10686,서울특별시,0105,42744
2023-06-19 19:00:00,마포구,한식,스테이크,연어초밥,2,16306,서울특별시,0105,32612
2023-09-03 02:00:00,영등포구,한식,국수,연어초밥,1,16734,서울특별시,0103,16734
2022-12-09 13:00:00,강남구,양식,초밥,냉면,3,15843,서울특별시,0101,47529
2023-07-22 07:00:00,종로구,한식,고기구이,필렛스테이크,9,16525,서울특별시,0102,148725
2022-12-22 02:00:00,종로구,중식,초밥,떡볶이,8,27698,서울특별시,0102,221584
2023-07-31 14:00:00,영등포구,일식,국수,필렛스테이크,1,28978,서울특별시,0103,28978
2023-04-02 13:00:00,영등포구,양식,고기구이,불고기,9,17248,서울특별시,0103,155232
2022-11-03 08:00:00,영등포구,일식,고기구이,연어초밥,2,29075,서울특별시,0103,58150
2023-10-18 17:00:00,강남구,한식,초밥,필렛스테이크,4,25462,서울특별시,0101,101848
2022-12-31 10:00:00,종로구,양식,국수,냉면,3,25498,서울특별시,0102,76494
2023-06-05 23:00:00,성동구,분식,고기구이,필렛스테이크,4,10641,서울특별시,0104,42564
2023-01-06 01:00:00,강남구,분식,초밥,필렛스테이크,7,15960,서울특별시,0101,111720
2023-10-06 15:00:00,종로구,양식,고기구이,불고기,7,13802,서울특별시,0102,96614
2023-07-27 18:00:00,마포구,일식,고기구이,연어초밥,6,7411,서울특별시,0105,44466
2023-08-20 19:00:00,강남구,분식,고기구이,불고기,6,6877,서울특별시,0101,41262
2023-04-07 07:00:00,영등포구,일식,초밥,연어초밥,7,20560,서울특별시,0103,143920
